date,daily_ccy_rank_spread_60,daily_ccy_spread_z_60,daily_ccy_eur_rank_60,daily_ccy_usd_rank_60,daily_ccy_usd_breadth_60,daily_ccy_rank_spread_250,daily_ccy_spread_z_250,daily_ccy_eur_rank_250,daily_ccy_usd_rank_250,daily_ccy_usd_breadth_250,daily_ccy_dispersion_pct
2007-09-10,0.375,0.6316320216504259,0.75,0.375,0.2857142857142857,,,,,,0.8715083798882681
2007-09-11,0.375,0.7337432508347943,0.75,0.375,0.2857142857142857,,,,,,0.8666666666666667
2007-09-12,0.375,0.9274924624293215,0.75,0.375,0.2857142857142857,,,,,,0.8453038674033149
2007-09-13,0.375,0.8444715628123186,0.75,0.375,0.2857142857142857,,,,,,0.8241758241758241
2007-09-14,0.25,0.7982017928971137,0.625,0.375,0.2857142857142857,,,,,,0.819672131147541
2007-09-17,0.125,0.6570135776242174,0.625,0.5,0.42857142857142855,,,,,,0.8369565217391305
2007-09-18,0.375,1.1057076902699499,0.625,0.25,0.14285714285714285,,,,,,0.8378378378378378
2007-09-19,0.375,1.2838421369852053,0.625,0.25,0.14285714285714285,,,,,,0.8333333333333334
2007-09-20,0.375,1.332344115245001,0.625,0.25,0.14285714285714285,,,,,,0.8288770053475936
2007-09-21,0.375,1.2444107708270118,0.625,0.25,0.14285714285714285,,,,,,0.8297872340425532
2007-09-24,0.5,1.0115617478836583,0.75,0.25,0.14285714285714285,,,,,,0.8201058201058201
2007-09-25,0.375,1.0946228542183458,0.625,0.25,0.14285714285714285,,,,,,0.7526315789473684
2007-09-26,0.25,1.1235211584781641,0.625,0.375,0.2857142857142857,,,,,,0.6858638743455497
2007-09-27,0.5,1.2826550794571379,0.75,0.25,0.14285714285714285,,,,,,0.6875
2007-09-28,0.5,1.484137625157419,0.75,0.25,0.14285714285714285,,,,,,0.7046632124352331
2007-10-01,0.5,1.6222811802029358,0.75,0.25,0.14285714285714285,,,,,,0.7319587628865979
2007-10-02,0.375,1.1711285530985105,0.625,0.25,0.14285714285714285,,,,,,0.7589743589743589
2007-10-03,0.5,0.9265188697597571,0.75,0.25,0.14285714285714285,,,,,,0.7040816326530612
2007-10-04,0.5,0.9436956452866311,0.75,0.25,0.14285714285714285,,,,,,0.700507614213198
2007-10-05,0.375,0.9079164648190575,0.625,0.25,0.14285714285714285,,,,,,0.6919191919191919
2007-10-08,0.375,0.756153609191347,0.625,0.25,0.14285714285714285,,,,,,0.6834170854271356
2007-10-09,0.25,0.8226887254626415,0.625,0.375,0.2857142857142857,,,,,,0.635
2007-10-10,0.375,0.847501510788109,0.75,0.375,0.2857142857142857,,,,,,0.6218905472636815
2007-10-11,0.375,1.0390031393779875,0.75,0.375,0.2857142857142857,,,,,,0.6534653465346535
2007-10-12,0.25,0.8657032045865659,0.625,0.375,0.2857142857142857,,,,,,0.6206896551724138
2007-10-15,0.375,0.8524414061958199,0.75,0.375,0.2857142857142857,,,,,,0.6274509803921569
2007-10-16,0.375,0.6614835147125963,0.75,0.375,0.2857142857142857,,,,,,0.5951219512195122
2007-10-17,0.5,0.9890830547646389,0.875,0.375,0.2857142857142857,,,,,,0.5776699029126213
2007-10-18,0.5,1.1846199857440018,0.875,0.375,0.2857142857142857,,,,,,0.5603864734299517
2007-10-19,0.625,1.438457962196088,0.875,0.25,0.14285714285714285,,,,,,0.5817307692307693
2007-10-22,0.5,1.0714208148242426,0.75,0.25,0.14285714285714285,,,,,,0.5933014354066986
2007-10-23,0.5,1.3294555966260297,0.75,0.25,0.14285714285714285,,,,,,0.6
2007-10-24,0.5,1.3728056472556742,0.75,0.25,0.14285714285714285,,,,,,0.5876777251184834
2007-10-25,0.5,1.504363841183679,0.75,0.25,0.14285714285714285,,,,,,0.5849056603773585
2007-10-26,0.625,1.3946536013746254,0.75,0.125,0.0,,,,,,0.5915492957746479
2007-10-30,0.5,1.4568247937311445,0.75,0.25,0.14285714285714285,,,,,,0.5700934579439252
2007-10-31,0.625,1.4783094334734526,0.75,0.125,0.0,,,,,,0.5767441860465117
2007-11-01,0.5,1.3998172039326644,0.75,0.25,0.14285714285714285,,,,,,0.6203703703703703
2007-11-02,0.625,1.5889913357528873,0.75,0.125,0.0,,,,,,0.6774193548387096
2007-11-05,0.625,1.5643180418914513,0.75,0.125,0.0,,,,,,0.6376146788990825
2007-11-06,0.625,1.6900901410667073,0.75,0.125,0.0,,,,,,0.684931506849315
2007-11-07,0.625,2.1083246287834236,0.75,0.125,0.0,,,,,,0.8181818181818182
2007-11-08,0.5,2.0138540990610645,0.625,0.125,0.0,,,,,,0.8371040723981901
2007-11-09,0.5,2.013710058351628,0.625,0.125,0.0,,,,,,0.8603603603603603
2007-11-12,0.625,2.4631289703199095,0.75,0.125,0.0,,,,,,0.8878923766816144
2007-11-13,0.5,2.3784975874149015,0.625,0.125,0.0,,,,,,0.9330357142857143
2007-11-14,0.5,2.2838659262710554,0.625,0.125,0.0,,,,,,0.9022222222222223
2007-11-15,0.75,2.675762080809479,0.875,0.125,0.0,,,,,,0.9513274336283186
2007-11-16,0.625,2.7142394846965328,0.75,0.125,0.0,,,,,,0.960352422907489
2007-11-19,0.75,2.7751018781521104,0.875,0.125,0.0,,,,,,0.9605263157894737
2007-11-20,0.75,2.931247349291259,0.875,0.125,0.0,,,,,,0.9606986899563319
2007-11-21,0.875,3.0791895420524003,1.0,0.125,0.0,,,,,,0.9608695652173913
2007-11-22,0.75,2.9443316912454325,0.875,0.125,0.0,,,,,,0.9567099567099567
2007-11-23,0.75,2.8776704507979773,0.875,0.125,0.0,,,,,,0.9568965517241379
2007-11-26,0.75,2.959478095039051,0.875,0.125,0.0,,,,,,0.9613733905579399
2007-11-27,0.75,2.9249998464843063,0.875,0.125,0.0,,,,,,0.9615384615384616
2007-11-28,0.625,2.699109803153133,0.75,0.125,0.0,,,,,,0.9617021276595744
2007-11-29,0.75,2.3369663687808995,0.875,0.125,0.0,,,,,,0.9533898305084746
2007-11-30,0.75,2.346838733337416,0.875,0.125,0.0,,,,,,0.9493670886075949
2007-12-03,0.75,2.1192487045053476,0.875,0.125,0.0,,,,,,0.9495798319327731
2007-12-04,0.75,2.42980754631584,0.875,0.125,0.0,,,,,,0.9497907949790795
2007-12-05,0.625,1.9577063349925465,0.875,0.25,0.14285714285714285,,,,,,0.9333333333333333
2007-12-06,0.625,1.9416575785432746,0.875,0.25,0.14285714285714285,,,,,,0.9336099585062241
2007-12-07,0.75,1.9709282841566158,0.875,0.125,0.0,,,,,,0.9049586776859504
2007-12-10,0.75,2.209610013005551,0.875,0.125,0.0,,,,,,0.8271604938271605
2007-12-11,0.75,2.101309517711261,0.875,0.125,0.0,,,,,,0.7991803278688525
2007-12-12,0.75,2.0321848715468755,0.875,0.125,0.0,,,,,,0.8244897959183674
2007-12-13,0.625,2.2032074070539966,0.875,0.25,0.14285714285714285,,,,,,0.7926829268292683
2007-12-14,0.5,1.4738034522619181,0.875,0.375,0.2857142857142857,,,,,,0.7975708502024291
2007-12-17,0.625,2.0130360669558005,1.0,0.375,0.2857142857142857,,,,,,0.8064516129032258
2007-12-18,0.5,2.2080492876489246,1.0,0.5,0.42857142857142855,,,,,,0.7831325301204819
2007-12-19,0.625,1.45626758827143,1.0,0.375,0.2857142857142857,0.75,1.8324775220911396,0.875,0.125,0.0,0.76
2007-12-20,0.375,1.004047344861168,0.75,0.375,0.2857142857142857,0.75,1.878016979386489,0.875,0.125,0.0,0.7729083665338645
2007-12-21,0.375,1.0134006320951188,0.75,0.375,0.2857142857142857,0.625,1.8309168879353575,0.75,0.125,0.0,0.7777777777777778
2007-12-24,0.375,0.587652383874174,0.75,0.375,0.2857142857142857,0.5,1.9077240032687162,0.625,0.125,0.0,0.766798418972332
2007-12-25,0.375,0.7738951243503529,0.875,0.5,0.42857142857142855,0.5,1.8692261319944439,0.625,0.125,0.0,0.7362204724409449
2007-12-26,0.625,1.1827826594616022,1.0,0.375,0.2857142857142857,0.625,1.979516410475985,0.75,0.125,0.0,0.6588235294117647
2007-12-27,0.625,1.8433158383269503,1.0,0.375,0.2857142857142857,0.75,2.2216579614781056,0.875,0.125,0.0,0.63671875
2007-12-28,0.5,1.7367585792478377,0.875,0.375,0.2857142857142857,0.75,2.3765860394253897,0.875,0.125,0.0,0.6342412451361867
2007-12-31,0.25,1.1728017103994914,0.75,0.5,0.42857142857142855,0.75,2.4277583226018447,0.875,0.125,0.0,0.686046511627907
2008-01-01,0.25,1.4216095824052413,0.75,0.5,0.42857142857142855,0.75,2.370697238885099,0.875,0.125,0.0,0.6216216216216216
2008-01-02,0.25,1.286901457695717,0.75,0.5,0.42857142857142855,0.75,2.3766562675593264,0.875,0.125,0.0,0.6115384615384616
2008-01-03,0.25,1.1596460628079013,0.75,0.5,0.42857142857142855,0.75,2.306761209057073,0.875,0.125,0.0,0.6206896551724138
2008-01-04,0.125,0.9170605386056874,0.75,0.625,0.5714285714285714,0.625,2.3593351877899673,0.875,0.25,0.14285714285714285,0.6870229007633588
2008-01-07,0.125,0.9091200332176819,0.75,0.625,0.5714285714285714,0.625,2.359257981269886,0.875,0.25,0.14285714285714285,0.688212927756654
2008-01-08,0.25,0.9046717283170168,0.75,0.5,0.42857142857142855,0.625,2.301203567730008,0.875,0.25,0.14285714285714285,0.6212121212121212
2008-01-09,0.25,0.9671619420808184,0.75,0.5,0.42857142857142855,0.625,2.145887682912428,0.875,0.25,0.14285714285714285,0.5773584905660377
2008-01-10,0.25,1.0217297707509383,0.625,0.375,0.2857142857142857,0.5,2.3168620591747375,0.75,0.25,0.14285714285714285,0.6165413533834586
2008-01-11,0.125,0.8596963501512227,0.625,0.5,0.42857142857142855,0.5,2.3076455812870034,0.75,0.25,0.14285714285714285,0.5543071161048689
2008-01-14,0.25,0.885159016844216,0.625,0.375,0.2857142857142857,0.5,2.3152973877078917,0.75,0.25,0.14285714285714285,0.5074626865671642
2008-01-15,0.25,1.0162526380569026,0.75,0.5,0.42857142857142855,0.375,2.2743601774071767,0.625,0.25,0.14285714285714285,0.620817843866171
2008-01-16,0.25,0.5973336684111723,0.75,0.5,0.42857142857142855,0.25,2.2123689821893535,0.5,0.25,0.14285714285714285,0.6185185185185185
2008-01-17,0.25,0.5963409607187118,0.75,0.5,0.42857142857142855,0.375,2.2366912236600154,0.5,0.125,0.0,0.6051660516605166
2008-01-18,0.125,0.4338718010333097,0.75,0.625,0.5714285714285714,0.25,2.0945536453131908,0.5,0.25,0.14285714285714285,0.5845588235294118
2008-01-21,0.125,0.06623915940111877,0.75,0.625,0.5714285714285714,0.375,1.969764597535042,0.625,0.25,0.14285714285714285,0.7032967032967034
2008-01-22,0.25,0.29471800680916593,0.75,0.5,0.42857142857142855,0.625,2.323596359207862,0.75,0.125,0.0,0.7846715328467153
2008-01-23,0.125,0.20587300081624968,0.75,0.625,0.5714285714285714,0.5,2.138732992316485,0.75,0.25,0.14285714285714285,0.7890909090909091
2008-01-24,0.25,0.49566388070190437,0.75,0.5,0.42857142857142855,0.625,2.1693517347817863,0.75,0.125,0.0,0.8043478260869565
2008-01-25,0.25,0.23641387077982995,0.75,0.5,0.42857142857142855,0.25,2.1649277479105207,0.375,0.125,0.0,0.7978339350180506
2008-01-28,0.25,0.451735801096646,0.75,0.5,0.42857142857142855,0.375,2.311860345222145,0.5,0.125,0.0,0.7769784172661871
2008-01-29,0.125,0.273421982981522,0.75,0.625,0.5714285714285714,0.5,2.3200754763023,0.625,0.125,0.0,0.7813620071684588
2008-01-30,0.125,0.3538036318216306,0.625,0.5,0.42857142857142855,0.375,2.3374878515387545,0.5,0.125,0.0,0.7571428571428571
2008-01-31,0.125,0.2697044074116832,0.625,0.5,0.42857142857142855,0.25,2.2214904299554417,0.375,0.125,0.0,0.7544483985765125
2008-02-01,0.125,0.24269794082095833,0.625,0.5,0.42857142857142855,0.375,2.088294354478699,0.5,0.125,0.0,0.75177304964539
2008-02-04,0.125,0.6098682052727672,0.5,0.375,0.2857142857142857,0.375,2.169835623060672,0.5,0.125,0.0,0.7385159010600707
2008-02-05,0.125,0.044188120117837,0.625,0.5,0.42857142857142855,0.25,2.0822238034683442,0.375,0.125,0.0,0.7640845070422535
2008-02-06,-0.125,-0.10722003665953048,0.5,0.625,0.5714285714285714,0.25,1.9802290264493734,0.375,0.125,0.0,0.7403508771929824
2008-02-07,-0.125,-0.29437639487265216,0.375,0.5,0.42857142857142855,0.125,1.848417537962076,0.375,0.25,0.14285714285714285,0.7377622377622378
2008-02-08,-0.125,-0.3232204133029263,0.375,0.5,0.42857142857142855,0.125,1.8107692575378236,0.375,0.25,0.14285714285714285,0.7317073170731707
2008-02-11,-0.125,-0.32926328171848235,0.375,0.5,0.42857142857142855,0.125,1.765601614342117,0.375,0.25,0.14285714285714285,0.71875
2008-02-12,-0.125,-0.6185469720226059,0.375,0.5,0.42857142857142855,0.125,1.859580347938159,0.375,0.25,0.14285714285714285,0.6401384083044983
2008-02-13,-0.375,-0.7017799943632017,0.25,0.625,0.5714285714285714,0.375,1.8078844633273898,0.625,0.25,0.14285714285714285,0.6448275862068965
2008-02-14,-0.125,-0.546788670895605,0.375,0.5,0.42857142857142855,0.375,1.8893271364533972,0.5,0.125,0.0,0.6323024054982818
2008-02-15,-0.125,-0.39577447689284195,0.375,0.5,0.42857142857142855,0.375,1.920846832957608,0.5,0.125,0.0,0.6301369863013698
2008-02-18,-0.375,-0.44635613570502763,0.375,0.75,0.7142857142857143,0.5,1.780515754776784,0.625,0.125,0.0,0.5392491467576792
2008-02-19,-0.125,-0.2223371890812399,0.375,0.5,0.42857142857142855,0.5,1.8478460885670058,0.625,0.125,0.0,0.4523809523809524
2008-02-20,-0.125,-0.22276360270352577,0.375,0.5,0.42857142857142855,0.5,1.848126334360465,0.625,0.125,0.0,0.45084745762711864
2008-02-21,0.125,0.1271980286845735,0.5,0.375,0.2857142857142857,0.5,1.9215484227502295,0.625,0.125,0.0,0.4222972972972973
2008-02-22,0.125,0.42304533503936514,0.5,0.375,0.2857142857142857,0.375,1.9988505699132209,0.5,0.125,0.0,0.40404040404040403
2008-02-25,0.25,0.37217892473664294,0.5,0.25,0.14285714285714285,0.375,1.97480892855896,0.5,0.125,0.0,0.4429530201342282
2008-02-26,0.125,0.4986575427412851,0.375,0.25,0.14285714285714285,0.375,2.082322580409141,0.5,0.125,0.0,0.46153846153846156
2008-02-27,0.25,1.1013794271611625,0.5,0.25,0.14285714285714285,0.5,2.0500914737311944,0.625,0.125,0.0,0.48
2008-02-28,0.25,1.1909830647553556,0.5,0.25,0.14285714285714285,0.375,2.1228403122945396,0.5,0.125,0.0,0.47840531561461797
2008-02-29,0.375,1.0738032255161674,0.625,0.25,0.14285714285714285,0.375,2.2100235113557667,0.5,0.125,0.0,0.5198675496688742
2008-03-03,0.25,0.8578316017974659,0.5,0.25,0.14285714285714285,0.375,2.1414958648399596,0.5,0.125,0.0,0.5610561056105611
2008-03-04,0.375,1.0877637812165537,0.625,0.25,0.14285714285714285,0.5,2.276882743277128,0.625,0.125,0.0,0.555921052631579
2008-03-05,0.375,1.03403866005736,0.625,0.25,0.14285714285714285,0.5,2.2760052496306864,0.625,0.125,0.0,0.5868852459016394
2008-03-06,0.375,1.2818804239690782,0.625,0.25,0.14285714285714285,0.625,2.361748896969071,0.75,0.125,0.0,0.6601307189542484
2008-03-07,0.375,1.5168750614109203,0.625,0.25,0.14285714285714285,0.5,2.398419112866532,0.625,0.125,0.0,0.6319218241042345
2008-03-10,0.375,1.4360789559322007,0.625,0.25,0.14285714285714285,0.5,2.4007562550820403,0.625,0.125,0.0,0.685064935064935
2008-03-11,0.375,1.5662149495631523,0.625,0.25,0.14285714285714285,0.625,2.3974758801819758,0.75,0.125,0.0,0.7766990291262136
2008-03-12,0.5,1.738493461946549,0.625,0.125,0.0,0.625,2.473278521930082,0.75,0.125,0.0,0.7967741935483871
2008-03-13,0.5,1.8450627622128934,0.625,0.125,0.0,0.5,2.5166773641585385,0.625,0.125,0.0,0.8070739549839229
2008-03-14,0.625,1.627570881615417,0.75,0.125,0.0,0.625,2.4261162607241267,0.75,0.125,0.0,0.8301282051282052
2008-03-17,0.5,1.3820037748590421,0.75,0.25,0.14285714285714285,0.625,2.2659653173784235,0.75,0.125,0.0,0.8753993610223643
2008-03-18,0.5,1.5472562079482268,0.75,0.25,0.14285714285714285,0.625,2.3735284287066327,0.75,0.125,0.0,0.9235668789808917
2008-03-19,0.5,1.2560633529604965,0.75,0.25,0.14285714285714285,0.625,2.2552434423567798,0.75,0.125,0.0,0.9492063492063492
2008-03-20,0.375,0.959409426369056,0.75,0.375,0.2857142857142857,0.625,2.1451057567754788,0.75,0.125,0.0,0.9493670886075949
2008-03-21,0.375,0.891259719249233,0.75,0.375,0.2857142857142857,0.625,2.1443971772220642,0.75,0.125,0.0,0.9463722397476341
2008-03-24,0.375,1.249539272689952,0.75,0.375,0.2857142857142857,0.625,2.267472935641884,0.75,0.125,0.0,0.9465408805031447
2008-03-25,0.5,1.4068125154819406,0.75,0.25,0.14285714285714285,0.625,2.387685857675686,0.75,0.125,0.0,0.9404388714733543
2008-03-26,0.5,1.534784256690954,0.75,0.25,0.14285714285714285,0.625,2.3680589048779694,0.75,0.125,0.0,0.953125
2008-03-27,0.5,1.5707219334625604,0.75,0.25,0.14285714285714285,0.625,2.3496837465552463,0.75,0.125,0.0,0.9314641744548287
2008-03-28,0.5,1.6485117847769462,0.75,0.25,0.14285714285714285,0.625,2.267366782443848,0.75,0.125,0.0,0.9099378881987578
2008-03-31,0.5,1.5718713467441083,0.75,0.25,0.14285714285714285,0.5,2.1538204899551006,0.75,0.25,0.14285714285714285,0.913312693498452
2008-04-01,0.5,1.661738114487338,0.75,0.25,0.14285714285714285,0.5,2.182258597051045,0.75,0.25,0.14285714285714285,0.9135802469135802
2008-04-02,0.5,1.8911983688359033,0.75,0.25,0.14285714285714285,0.5,2.2158711755998617,0.75,0.25,0.14285714285714285,0.9107692307692308
2008-04-03,0.625,1.7837880357585467,0.75,0.125,0.0,0.5,2.2095971974579083,0.75,0.25,0.14285714285714285,0.8957055214723927
2008-04-04,0.625,1.980508655757514,0.75,0.125,0.0,0.5,2.219973583212771,0.75,0.25,0.14285714285714285,0.908256880733945
2008-04-07,0.625,2.0493382779824207,0.75,0.125,0.0,0.5,2.2707185945601,0.75,0.25,0.14285714285714285,0.8932926829268293
2008-04-08,0.75,2.256558514783557,0.875,0.125,0.0,0.625,2.2509636101490154,0.875,0.25,0.14285714285714285,0.8662613981762918
2008-04-09,0.75,2.3538498092376963,0.875,0.125,0.0,0.5,2.235004872141598,0.75,0.25,0.14285714285714285,0.8606060606060606
2008-04-10,0.75,2.2931348729029937,0.875,0.125,0.0,0.5,2.1752789429383683,0.75,0.25,0.14285714285714285,0.8459214501510574
2008-04-11,0.75,2.400165278768232,0.875,0.125,0.0,0.5,2.188988862926065,0.75,0.25,0.14285714285714285,0.8102409638554217
2008-04-14,0.75,2.573141004116623,0.875,0.125,0.0,0.5,2.1576927759832736,0.75,0.25,0.14285714285714285,0.7417417417417418
2008-04-15,0.75,2.3648252574236115,0.875,0.125,0.0,0.5,2.1296839590874685,0.75,0.25,0.14285714285714285,0.655688622754491
2008-04-16,0.75,2.6912679837164015,0.875,0.125,0.0,0.5,2.2231982931521173,0.75,0.25,0.14285714285714285,0.564179104477612
2008-04-17,0.625,2.333616323462536,0.875,0.25,0.14285714285714285,0.625,2.335595678541558,0.75,0.125,0.0,0.5654761904761905
2008-04-18,0.875,2.536225033845147,1.0,0.125,0.0,0.75,2.441224171916158,0.875,0.125,0.0,0.6320474777448071
2008-04-21,0.5,2.3093572839790824,0.875,0.375,0.2857142857142857,0.625,2.3350421983851217,0.875,0.25,0.14285714285714285,0.6183431952662722
2008-04-22,0.625,2.2865903651900723,0.875,0.25,0.14285714285714285,0.75,2.4147039319695196,0.875,0.125,0.0,0.5870206489675516
2008-04-23,0.625,2.0651262527379877,1.0,0.375,0.2857142857142857,0.625,2.3907079709193995,0.875,0.25,0.14285714285714285,0.5411764705882353
2008-04-24,0.625,2.159954715926452,1.0,0.375,0.2857142857142857,0.625,2.367391579135864,0.875,0.25,0.14285714285714285,0.624633431085044
2008-04-25,0.625,1.9958783754621412,1.0,0.375,0.2857142857142857,0.75,2.4773439588117157,0.875,0.125,0.0,0.6286549707602339
2008-04-28,0.625,2.1077893878793392,1.0,0.375,0.2857142857142857,0.75,2.455737347813873,0.875,0.125,0.0,0.565597667638484
2008-04-29,0.625,2.2904905694215874,1.0,0.375,0.2857142857142857,0.5,2.283171880602773,0.75,0.25,0.14285714285714285,0.5087209302325582
2008-04-30,0.625,2.4045435366315697,1.0,0.375,0.2857142857142857,0.625,2.320635281869825,0.75,0.125,0.0,0.4956521739130435
2008-05-01,0.625,2.3986186211552236,1.0,0.375,0.2857142857142857,0.5,2.289228758024339,0.75,0.25,0.14285714285714285,0.4913294797687861
2008-05-02,0.625,2.300463534628405,1.0,0.375,0.2857142857142857,0.5,2.3085884728900905,0.75,0.25,0.14285714285714285,0.5100864553314121
2008-05-05,0.625,2.5131404055303714,1.0,0.375,0.2857142857142857,0.375,2.3053276330904042,0.625,0.25,0.14285714285714285,0.47126436781609193
2008-05-06,0.75,2.5943600837904475,1.0,0.25,0.14285714285714285,0.5,2.344571373396447,0.625,0.125,0.0,0.4498567335243553
2008-05-07,0.5,2.088892213988201,1.0,0.5,0.42857142857142855,0.375,2.181438553413922,0.625,0.25,0.14285714285714285,0.4342857142857143
2008-05-08,0.5,1.8137814229029265,1.0,0.5,0.42857142857142855,0.5,2.067896549957319,0.75,0.25,0.14285714285714285,0.48148148148148145
2008-05-09,0.625,1.8687300011890602,1.0,0.375,0.2857142857142857,0.5,2.085294122289117,0.75,0.25,0.14285714285714285,0.4914772727272727
2008-05-12,0.75,1.9781650931794976,1.0,0.25,0.14285714285714285,0.375,2.155053090807809,0.625,0.25,0.14285714285714285,0.5354107648725213
2008-05-13,0.625,1.82218418373451,1.0,0.375,0.2857142857142857,0.5,2.140786259548946,0.75,0.25,0.14285714285714285,0.53954802259887
2008-05-14,0.75,1.7706001084225382,1.0,0.25,0.14285714285714285,0.5,2.1969324615836827,0.75,0.25,0.14285714285714285,0.4676056338028169
2008-05-15,0.625,1.5411176307558232,1.0,0.375,0.2857142857142857,0.5,2.193548042152145,0.75,0.25,0.14285714285714285,0.4438202247191011
2008-05-16,0.625,1.7736359619682163,1.0,0.375,0.2857142857142857,0.5,2.2062013603371464,0.75,0.25,0.14285714285714285,0.43137254901960786
2008-05-19,0.625,1.5239745185574165,1.0,0.375,0.2857142857142857,0.5,2.1269764849990813,0.75,0.25,0.14285714285714285,0.41620111731843573
2008-05-20,0.5,1.37085719135966,1.0,0.5,0.42857142857142855,0.5,2.139618491074183,0.75,0.25,0.14285714285714285,0.4373259052924791
2008-05-21,0.5,1.5441657887640055,1.0,0.5,0.42857142857142855,0.5,2.189399227296799,0.75,0.25,0.14285714285714285,0.4305555555555556
2008-05-22,0.5,1.713151333342924,1.0,0.5,0.42857142857142855,0.625,2.3003416307942315,0.875,0.25,0.14285714285714285,0.42382271468144045
2008-05-23,0.5,2.1675498809528095,1.0,0.5,0.42857142857142855,0.75,2.3590009396925686,0.875,0.125,0.0,0.4116022099447514
2008-05-26,0.5,2.0435096190565374,1.0,0.5,0.42857142857142855,0.75,2.3026217172358665,0.875,0.125,0.0,0.4049586776859504
2008-05-27,0.375,1.8573234605537974,0.875,0.5,0.42857142857142855,0.75,2.37138027157713,0.875,0.125,0.0,0.39285714285714285
2008-05-28,0.125,1.504830803961326,0.875,0.75,0.7142857142857143,0.75,2.4050432127900807,0.875,0.125,0.0,0.3863013698630137
2008-05-29,0.125,0.3845563472390215,0.875,0.75,0.7142857142857143,0.75,2.335483052001429,0.875,0.125,0.0,0.3907103825136612
2008-05-30,0.125,0.8145533233238675,0.875,0.75,0.7142857142857143,0.75,2.3325844749367293,0.875,0.125,0.0,0.37057220708446864
2008-06-02,0.125,0.5732305614648726,0.875,0.75,0.7142857142857143,0.5,2.1373859006248472,0.75,0.25,0.14285714285714285,0.3967391304347826
2008-06-03,0.125,0.38849494503986687,0.875,0.75,0.7142857142857143,0.5,2.0411816973740105,0.75,0.25,0.14285714285714285,0.3794037940379404
2008-06-04,-0.125,-0.41665688453067806,0.75,0.875,0.8571428571428571,0.5,1.926610058338935,0.75,0.25,0.14285714285714285,0.3891891891891892
2008-06-05,-0.125,-0.04411774739644225,0.75,0.875,0.8571428571428571,0.5,2.039784619283192,0.75,0.25,0.14285714285714285,0.3746630727762803
2008-06-06,0.125,0.21740744233381493,0.875,0.75,0.7142857142857143,0.5,2.058253110525335,0.75,0.25,0.14285714285714285,0.3924731182795699
2008-06-09,-0.125,-0.1302451272643269,0.75,0.875,0.8571428571428571,0.375,2.0058453780274594,0.75,0.375,0.2857142857142857,0.43967828418230565
2008-06-10,-0.125,-0.4130800515237725,0.75,0.875,0.8571428571428571,0.375,1.9111528905439443,0.75,0.375,0.2857142857142857,0.4679144385026738
2008-06-11,-0.125,-0.22626833911005967,0.75,0.875,0.8571428571428571,0.5,1.961666169861678,0.875,0.375,0.2857142857142857,0.48
2008-06-12,0.25,0.010274150275516147,0.875,0.625,0.5714285714285714,0.5,1.9316354311673698,0.875,0.375,0.2857142857142857,0.4627659574468085
2008-06-13,-0.125,-0.12798673725284482,0.75,0.875,0.8571428571428571,0.5,1.843033477592639,0.875,0.375,0.2857142857142857,0.4270557029177719
2008-06-16,0.125,0.09478583417876074,0.875,0.75,0.7142857142857143,0.5,1.9112191725678773,0.875,0.375,0.2857142857142857,0.3941798941798942
2008-06-17,-0.25,-0.24047684070918324,0.625,0.875,0.8571428571428571,0.5,1.8362271483423274,0.875,0.375,0.2857142857142857,0.35356200527704484
2008-06-18,-0.125,-0.5606545340664664,0.625,0.75,0.7142857142857143,0.5,1.8422596024504667,0.875,0.375,0.2857142857142857,0.3368421052631579
2008-06-19,-0.25,-0.570359686933014,0.5,0.75,0.7142857142857143,0.5,1.8933559547405667,0.875,0.375,0.2857142857142857,0.31758530183727035
2008-06-20,-0.25,-0.3259819873487129,0.5,0.75,0.7142857142857143,0.5,1.9139254685276825,0.875,0.375,0.2857142857142857,0.32460732984293195
2008-06-23,-0.25,-0.47308820716089384,0.5,0.75,0.7142857142857143,0.375,1.8217455585080198,0.75,0.375,0.2857142857142857,0.34986945169712796
2008-06-24,-0.25,-0.11629211724927924,0.5,0.75,0.7142857142857143,0.375,1.865300666755008,0.75,0.375,0.2857142857142857,0.3203125
2008-06-25,-0.125,-0.04141429648673195,0.625,0.75,0.7142857142857143,0.5,1.9232294089832513,0.875,0.375,0.2857142857142857,0.3038961038961039
2008-06-26,0.125,0.2084702692146121,0.875,0.75,0.7142857142857143,0.5,1.848485149864733,0.875,0.375,0.2857142857142857,0.3393782383419689
2008-06-27,0.25,0.14980776771595483,0.875,0.625,0.5714285714285714,0.375,1.8303059304000384,0.75,0.375,0.2857142857142857,0.32558139534883723
2008-06-30,0.25,0.12359040155704859,0.875,0.625,0.5714285714285714,0.375,1.8119060086099994,0.75,0.375,0.2857142857142857,0.29896907216494845
2008-07-01,0.125,0.26784424248843175,0.75,0.625,0.5714285714285714,0.375,1.789249301014677,0.75,0.375,0.2857142857142857,0.2982005141388175
2008-07-02,0.125,0.10189015624957137,0.625,0.5,0.42857142857142855,0.375,1.819704591433142,0.75,0.375,0.2857142857142857,0.29743589743589743
2008-07-03,-0.125,-0.10509007753781446,0.5,0.625,0.5714285714285714,0.375,1.702755031708819,0.75,0.375,0.2857142857142857,0.2915601023017903
2008-07-04,-0.125,-0.28307413872826115,0.5,0.625,0.5714285714285714,0.375,1.7106105500536346,0.75,0.375,0.2857142857142857,0.2755102040816326
